,CompoundName,SMILES,Formula,ItemID
21014,Ketorolac tromethamine salt,NC(CO)(CO)CO.OC(=O)C1CC[N]2C1=CC=C2C(=O)C3=CC=CC=C3,C19H24N2O6,S5698
21015,Phthalylsulfathiazole,OC(=O)C1=C(C=CC=C1)C(=O)NC2=CC=C(C=C2)[S](=O)(=O)NC3=NC=CS3,C17H13N3O5S2,S5700
21016,Alvimopan dihydrate (LY246736 dihydrate),O.O.CC1CN(CCC1(C)C2=CC=CC(=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(O)=O,C25H36N2O6,S5701
21017,Fenipentol,CCCCC(O)C1=CC=CC=C1,C11H16O,S5702
21018,Carvedilol Phosphate,COC1=C(OCCNCC(O)COC2=CC=CC3=C2C4=C([NH]3)C=CC=C4)C=CC=C1.O[P](O)(O)=O,C24H29N2O8P.1/2H2O,S5703
21019,Raceanisodamine,CN1C2CC(O)C1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,C17H23NO4,S5705
21020,Ambroxol,NC1=C(Br)C=C(Br)C=C1CNC2CCC(O)CC2,C13H18Br2N2O,S5710
21021,Pravastatin,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12,C23H36O7,S5713
21022,lurasidone,O=C1C2C3CCC(C3)C2C(=O)N1CC4CCCCC4CN5CCN(CC5)C6=NSC7=CC=CC=C67,C28H36N4O2S,S5714
21023,Atorvastatin,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C([N]1CCC(O)CC(O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC=C4,C33H35FN2O5,S5715
21024,Abemaciclib (LY2835219),CCN1CCN(CC1)CC2=CN=C(NC3=NC=C(F)C(=N3)C4=CC(=C5N=C(C)[N](C(C)C)C5=C4)F)C=C2,C27H32F2N8,S5716
21025,Acetohexamide,CC(=O)C1=CC=C(C=C1)[S](=O)(=O)NC(=O)NC2CCCCC2,C15H20N2O4S,S5717
21026,Acrivastine,CC1=CC=C(C=C1)C(=C\CN2CCCC2)/C3=CC=CC(=N3)\C=C\C(O)=O,C22H24N2O2,S5718
21027,Ceftizoxime sodium,[Na+].CO\N=C(/C(=O)NC1C2SCC=C(N2C1=O)C([O-])=O)C3=CSC(=N3)N,C13H12N5NaO5S2,S5719
21028,Glecaprevir,CC(C)(C)C1NC(=O)OC2CCCC2OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3OC5CC(N(C5)C1=O)C(=O)NC6(CC6C(F)F)C(=O)N[S](=O)(=O)C7(C)CC7,C38H46F4N6O9S,S5720
21029,Oxantel Pamoate,CN1CCCN=C1\C=C\C2=CC(=CC=C2)O.OC(=O)C3=C(O)C(=C4C=CC=CC4=C3)CC5=C6C=CC=CC6=CC(=C5O)C(O)=O,C36H32N2O7,S5722
21030,Dichlorophen,OC1=CC=C(Cl)C=C1CC2=CC(=CC=C2O)Cl,C13H10Cl2O2,S5724
21031,Pempidine,CN1C(C)(C)CCCC1(C)C,C10H21N,S5725
21032,Triiodothyronine,NC(CC1=CC(=C(OC2=CC=C(O)C(=C2)I)C(=C1)I)I)C(O)=O,C15H12I3NO4,S5726
21033,Tetryzoline,C1CC(C2=NCCN2)C3=C(C1)C=CC=C3,C13H16N2,S5727
21034,Delapril Hydrochloride,Cl.CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N(CC(O)=O)C2CC3=C(C2)C=CC=C3,C26H33ClN2O5,S5728
21035,Fosfosal,OC(=O)C1=C(O[P](O)(O)=O)C=CC=C1,C7H7O6P,S5729
21036,Alimemazine Tartrate,CC(CN(C)C)CN1C2=CC=CC=C2SC3=C1C=CC=C3.CC(CN(C)C)CN4C5=CC=CC=C5SC6=C4C=CC=C6.OC(C(O)C(O)=O)C(O)=O,C40H50N4O6S2,S5730
21037,Sebacic acid,OC(=O)CCCCCCCCC(O)=O,C10H18O4,S5732
21038,Stearic acid,CCCCCCCCCCCCCCCCCC(O)=O,C18H36O2,S5733
21039,Midodrine hydrochloride,Cl.COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,C12H19ClN2O4,S5734
21040,Midodrine,COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN,C12H18N2O4,S5735
21041,Benzathine penicilline,CC1(C)SC2C(NC(=O)CC3=CC=CC=C3)C(=O)N2C1C(O)=O.CC4(C)SC5C(NC(=O)CC6=CC=CC=C6)C(=O)N5C4C(O)=O.C(CNCC7=CC=CC=C7)NCC8=CC=CC=C8,C48H56N6O8S2,S5736
21042,Diclofenac Epolamine,OCCN1CCCC1.OC(=O)CC2=C(NC3=C(Cl)C=CC=C3Cl)C=CC=C2,C20H24Cl2N2O3,S5737
21043,Nebivolol,OC(CNCC(O)C1CCC2=CC(=CC=C2O1)F)C3CCC4=C(O3)C=CC(=C4)F,C22H25F2NO4,S5739
21044,Palonosetron,O=C1N(CC2CCCC3=C2C1=CC=C3)C4CN5CCC4CC5,C19H24N2O,S5740
21045,Quetiapine,OCCOCCN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=CC=C4,C21H25N3O2S,S5741
21046,Deferoxamine mesylate (Ba 33112),CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.C[S](O)(=O)=O,C26H52N6O11S,S5742
21047,γ-Linolenic acid,CCCCC\C=C/C/C=C\C\C=C/CCCCC(O)=O,C18H30O2,S5743
21048,Morantel tartrate,CN1CCCN=C1/C=C/C2=C(C)C=CS2.OC(C(O)C(O)=O)C(O)=O,C16H22N2O6S,S5747
21049,Chlorpromazine,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,C17H19ClN2S,S5749
21050,DL-Norepinephrine hydrochloride,Cl.NCC(O)C1=CC(=C(O)C=C1)O,C8H12ClNO3,S5750
21051,Norepinephrine hydrochloride,Cl.NCC(O)C1=CC(=C(O)C=C1)O,C8H11NO3.ClH,E2944
21052,Abametapir,CC1=CN=C(C=C1)C2=CC=C(C)C=N2,C12H12N2,S5752
21053,Baricitinib phosphate,CC[S](=O)(=O)N1CC(CC#N)(C1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4.O[P](O)(O)=O,C16H20N7O6PS,S5754
21054,Isoeugenol,COC1=C(O)C=CC(=C1)\C=C\C,C10H12O2,S5757
21055,Methyl linoleate,CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC,C19H34O2,S5759
21056,Citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O,C6H8O7,S5761
21057,Methyl Oleate,CCCCCCCC\C=C/CCCCCCCC(=O)OC,C19H36O2,S5762
21058,Sodium Dehydrocholate,[Na+].CC(CCC([O-])=O)C1CCC2C3C(CC(=O)C12C)C4(C)CCC(=O)CC4CC3=O,C24H33NaO5,S5765
21059,Alfuzosin,COC1=CC2=NC(=NC(=C2C=C1OC)N)N(C)CCCNC(=O)C3CCCO3,C19H27N5O4,S5766
21060,Aliskiren,COCCCOC1=C(OC)C=CC(=C1)CC(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C,C30H53N3O6,S5767
21061,Fenoterol hydrobromide,Br.CC(CC1=CC=C(O)C=C1)NCC(O)C2=CC(=CC(=C2)O)O,C17H22BrNO4,S5768
21062,Fenoterol,CC(CC1=CC=C(O)C=C1)NCC(O)C2=CC(=CC(=C2)O)O,C17H21NO4,S5769
21063,Proflavine,NC1=CC2=NC3=CC(=CC=C3C=C2C=C1)N,C13H11N3,S5776
21064,Esmolol,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,C16H25NO4,S5778
21065,Trimetazidine,COC1=CC=C(CN2CCNCC2)C(=C1OC)OC,C14H22N2O3,S5779
21066,Prazosin,COC1=CC2=NC(=NC(=C2C=C1OC)N)N3CCN(CC3)C(=O)C4=CC=CO4,C19H21N5O4,S5780
21067,Raloxifene,OC1=CC=C(C=C1)C2=C(C(=O)C3=CC=C(OCCN4CCCCC4)C=C3)C5=C(S2)C=C(O)C=C5,C28H27NO4S,S5781
21068,Doxazosin,COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=C(O4)C=CC=C5)N,C23H25N5O5,S5782
21069,Montelukast,CC(C)(O)C1=CC=CC=C1CCC(SCC2(CC2)CC(O)=O)C3=CC=CC(=C3)\C=C\C4=CC=C5C=CC(=CC5=N4)Cl,C35H36ClNO3S,S5783
21070,Vancomycin,CNC(CC(C)C)C(=O)NC1C(O)C2=CC(=C(OC3=C(OC4OC(CO)C(O)C(O)C4OC5CC(C)(N)C(O)C(C)O5)C6=CC(=C3)C(NC(=O)C(CC(N)=O)NC1=O)C(=O)NC7C(=O)NC(C(O)C8=CC(=C(O6)C=C8)Cl)C(=O)NC(C(O)=O)C9=C(C(=CC(=C9)O)O)C%10=C(O)C=CC7=C%10)C=C2)Cl,C66H75Cl2N9O24,S5784
21071,Dronedarone,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C2=C(CCCC)OC3=C2C=C(N[S](C)(=O)=O)C=C3,C31H44N2O5S,S5787
21072,Rasagiline,C#CCNC1CCC2=C1C=CC=C2,C12H13N,S5795
21073,Alprenolol hydrochloride,Cl.CC(C)NCC(O)COC1=CC=CC=C1CC=C,C15H24ClNO2,S5802
21074,Allopregnanolone,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,C21H34O2,S5805
21075,Relugolix,CONC(=O)NC1=CC=C(C=C1)C2=C(CN(C)C)C3=C(S2)N(CC4=C(F)C=CC=C4F)C(=O)N(C3=O)C5=NN=C(OC)C=C5,C29H27F2N7O5S,S5808
21076,Choline Fenofibrate,CC(C)(OC1=CC=C(C=C1)C(=O)C2=CC=C(Cl)C=C2)C([O-])=O.C[N+](C)(C)CCO,C22H28ClNO5,S5812
21077,Pyrvinium,CN(C)C1=CC2=CC=C(/C=C/C3=C(C)[N](C(=C3)C)C4=CC=CC=C4)[N+](=C2C=C1)C.CN(C)C5=CC6=CC=C(/C=C/C7=C(C)[N](C(=C7)C)C8=CC=CC=C8)[N+](=C6C=C5)C.OC9=C(CC%10=C(O)C(=CC%11=C%10C=CC=C%11)C([O-])=O)C%12=C(C=CC=C%12)C=C9C([O-])=O,C75H70N6O6,S5816
21078,Linoleic acid,CCCCC/C=C\C\C=C/CCCCCCCC(O)=O,C18H32O2,S5821
21079,L-Pyroglutamic acid,OC(=O)C1CCC(=O)N1,C5H7NO3,S5823
21080,Citronellyl acetate,CC(CCOC(C)=O)CCC=C(C)C,C12H22O2,S5827
21081,Cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=C[NH]C4=C3C2=CC=C4)N(CC=C)C1,C26H37N5O2,S5842
21082,Cinitapride Hydrogen Tartrate,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+]([O-])=O)N.OC(C(O)C(O)=O)C(O)=O,C25H36N4O10,S5843
21083,Ethacrynate Sodium,[Na+].CCC(=C)C(=O)C1=C(Cl)C(=C(OCC([O-])=O)C=C1)Cl,C13H11Cl2NaO4,S5847
21084,Frovatriptan Succinate,CNC1CCC2=C(C1)C3=C([NH]2)C=CC(=C3)C(N)=O.OC(=O)CCC(O)=O,C18H23N3O5,S5848
21085,Xylometazoline,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,C16H24N2,S5854
21086,Trazodone,ClC1=CC(=CC=C1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,C19H22ClN5O,S5857
21087,Vilazodone,NC(=O)C1=CC2=C(O1)C=CC(=C2)N3CCN(CCCCC4=C[NH]C5=C4C=C(C=C5)C#N)CC3,C26H27N5O2,S5858
21088,Sancycline,CN(C)C1C2CC3CC4=C(C(=CC=C4)O)C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O,C21H22N2O7,S5859
21089,Lercanidipine,COC(=O)C1=C(C)NC(=C(C1C2=CC=CC(=C2)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C3=CC=CC=C3)C4=CC=CC=C4)C,C36H41N3O6,S5861
21090,Metoclopramide,CCN(CC)CCNC(=O)C1=C(OC)C=C(N)C(=C1)Cl,C14H22ClN3O2,S5862
21091,Metronidazole Benzoate,CC1=NC=C([N]1CCOC(=O)C2=CC=CC=C2)[N+]([O-])=O,C13H13N3O4,S5863
21092,Cortisone,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(=O)C23,C21H28O5,S5869
21093,Trans-Tranilast,COC1=C(OC)C=C(\C=C\C(=O)NC2=C(C=CC=C2)C(O)=O)C=C1,C18H17NO5,S5871
21094,Estradiol dipropionate,CCC(=O)OC1CCC2C3CCC4=C(C=CC(=C4)OC(=O)CC)C3CCC12C,C24H32O4,S5872
21095,Scopolamine HBr trihydrate,O.O.O.Br.CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4,C17H28BrNO7,S5873
21096,Hodostin,CO[S]([O-])(=O)=O.CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,C13H22N2O6S,S5886
21097,Khellin,COC1=C2OC(=CC(=O)C2=C(OC)C3=C1OC=C3)C,C14H12O5,S5887
21098,Edrophonium chloride,[Cl-].CC[N+](C)(C)C1=CC=CC(=C1)O,C10H16ClNO,S5900
21099,Canagliflozin hemihydrate,O.CC1=C(CC2=CC=C(S2)C3=CC=C(F)C=C3)C=C(C=C1)C4OC(CO)C(O)C(O)C4O.CC5=C(CC6=CC=C(S6)C7=CC=C(F)C=C7)C=C(C=C5)C8OC(CO)C(O)C(O)C8O,C48H52F2O11S2,S5901
21100,Anagliptin,CC1=N[N]2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N,C19H25N7O2,S5909
21101,Bictegravir,OC1=C2N(CC3OC4CCC(C4)N3C2=O)C=C(C(=O)NCC5=C(F)C=C(F)C=C5F)C1=O,C21H18F3N3O5,S5911
21102,Cyclopentolate Hydrochloride,Cl.CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(O)CCCC2,C17H26ClNO3,S5921
21103,Celiprolol hydrochloride,Cl.CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O,C20H34ClN3O4,S5923
21104,Olanexidine Hydrochloride semihydrate,Cl.CCCCCCCCNC(=N)NC(=N)NCC1=CC=C(Cl)C(=C1)Cl,C17H29Cl3N5O0.5,S5924
21105,Olodaterol hydrochloride,Cl.COC1=CC=C(CC(C)(C)NCC(O)C2=C3OCC(=O)NC3=CC(=C2)O)C=C1,C21H27ClN2O5,S5925
21106,Pitolisant hydrochloride,Cl.ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,C17H27Cl2NO,S5926
21107,Proguanil,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1,C11H16ClN5,S5927
21108,Alvimopan,CC1CN(CCC1(C)C2=CC=CC(=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(O)=O,C25H32N2O4,S5935
21109,Cefazolin,CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1,C14H14N8O4S3,S5936
21110,Benazepril,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=C(C=CC=C3)N(CC(O)=O)C2=O,C24H28N2O5,S5938
21111,Bendamustine (SDX105),C[N]1C(=NC2=C1C=CC(=C2)N(CCCl)CCCl)CCCC(O)=O,C16H21Cl2N3O2,S5939
21112,Bepotastine,OC(=O)CCCN1CCC(CC1)OC(C2=CC=C(Cl)C=C2)C3=CC=CC=N3,C21H25ClN2O3,S5940
21113,Bromhexine,CN(CC1=CC(=CC(=C1N)Br)Br)C2CCCCC2,C14H20Br2N2,S5943
21114,Butenafine,CN(CC1=CC=C(C=C1)C(C)(C)C)CC2=CC=CC3=C2C=CC=C3,C23H27N,S5944
21115,Amodiaquine,CCN(CC)CC1=CC(=CC=C1O)NC2=CC=NC3=C2C=CC(=C3)Cl,C20H22ClN3O,S5948
21116,Fingolimod,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,C19H33NO2,S5950
21117,Cefoxitin,COC1(NC(=O)CC2=CC=CS2)C3SCC(=C(N3C1=O)C(O)=O)COC(N)=O,C16H17N3O7S2,S5951
21118,Baloxavir marboxil,COC(=O)OCOC1=C2N(C=CC1=O)N(C3COCCN3C2=O)C4C5=C(CSC6=C4C=CC=C6)C(=C(F)C=C5)F,C27H23F2N3O7S,S5952
21119,Ataluren (PTC124),OC(=O)C1=CC=CC(=C1)C2=NOC(=N2)C3=CC=CC=C3F,C15H9FN2O3,S6003
21120,Imidazole,[NH]1C=CN=C1,C3H4N2,S6006
21121,Bisphenol A,CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,C15H16O2,S6007
21122,Sodium L-lactate,[Na+].CC(O)C([O-])=O,C3H5NaO3,S6010
21123,Acetamide,CC(N)=O,C2H5NO,S6011
21124,Isonicotinic acid,OC(=O)C1=CC=NC=C1,C6H5NO2,S6014
21125,Benzylcetyldimethylammonium chloride hydrate,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,C25H46ClN,S6015
21126,2-Naphthol,OC1=CC=C2C=CC=CC2=C1,C10H8O,S6035
21127,Dibutyl sebacate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,C18H34O4,S6041
21128,(+)-(S)-Carvone,CC(=C)C1CC=C(C)C(=O)C1,C10H14O,S6049
21129,Saccharin sodium salt hydrate,[Na+].O=C1[N-][S](=O)(=O)C2=C1C=CC=C2,C7H4NNaO3S.xH2O,S6052
21130,Phenylglyoxylic acid,OC(=O)C(=O)C1=CC=CC=C1,C8H6O3,S6053
21131,(S)-(−)-Limonene,CC(=C)C1CCC(=CC1)C,C10H16,S6055
21132,β-Caryophyllene,CC/1=C\CCC(=C)C2CC(C)(C)C2CC1,C15H24,S6058
21133,Congo Red,[Na+].[Na+].NC1=C2C=CC=CC2=C(C=C1N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=CC(=C6C=CC=CC6=C5N)[S]([O-])(=O)=O)[S]([O-])(=O)=O,C32H22N6Na2O6S2,S6065
21134,"2,4-dichlorobenzyl alcohol",OCC1=C(Cl)C=C(Cl)C=C1,C7H6Cl2O,S6067
21135,Doxycycline monohydrate,O.CC1C2C(O)C3C(N(C)C)C(=C(C(N)=O)C(=O)C3(O)C(=C2C(=O)C4=C1C=CC=C4O)O)O,C22H26N2O9,S6068
21136,Diclofenac acid,OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,C14H11Cl2NO2,S6073
21137,2-Methylhexanoic acid,CCCCC(C)C(O)=O,C7H14O2,S6079
21138,Terpinen-4-ol,CC(C)C1(O)CCC(=CC1)C,C10H18O,S6118
21139,Maltotriose,OCC1OC(OC2C(O)C(O)C(OC2CO)OC3C(O)C(O)C(O)OC3CO)C(O)C(O)C1O,C18H32O16,S6121
21140,(±)-α-Bisabolol,CC(C)=CCCC(C)(O)C1CCC(=CC1)C,C15H26O,S6136
21141,Levomenol,CC(C)=CCCC(C)(O)C1CCC(=CC1)C,C15H26O,E4499
21142,Acid Red 27,[Na+].[Na+].[Na+].OC1=C(C=C2C=C(C=CC2=C1N=NC3=C4C=CC=CC4=C(C=C3)[S]([O-])(=O)=O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,C20H11N2Na3O10S3,S6152
21143,Brucine sulfate heptahydrate,O.O.O.O.O.O.O.COC1=CC2=C(C=C1OC)C34CCN5CC6=CCOC7CC(=O)N2C3C7C6CC45.COC8=CC9=C(C=C8OC)C%10%11CCN%12CC%13=CCOC%14CC(=O)N9C%10C%14C%13CC%11%12.O[S](O)(=O)=O,C46H68N4O19S,S6172
21144,Amylmetacresol,CCCCCC1=C(O)C=C(C)C=C1,C12H18O,S6173
21145,p-Toluenesulfonic acid monohydrate,O.CC1=CC=C(C=C1)[S](O)(=O)=O,C7H10O4S,S6188
21146,Acid Yellow 36,[Na+].[O-][S](=O)(=O)C1=CC(=CC=C1)N=NC2=CC=C(NC3=CC=CC=C3)C=C2,C18H14N3NaO3S,S6189
21147,Dimethylamine hydrochloride,Cl.CNC,C2H8ClN,S6197
21148,Butylated hydroxytoluene,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,C15H24O,S6202
21149,Levulinic acid,CC(=O)CCC(O)=O,C5H8O3,S6207
21150,Ethanolamine hydrochloride,Cl.NCCO,C2H8ClNO,S6210
21151,Phthalic acid,OC(=O)C1=CC=CC=C1C(O)=O,C8H6O4,S6215
21152,o-Toluic acid,CC1=C(C=CC=C1)C(O)=O,C8H8O2,S6217
21153,Sodium lauryl sulfate,[Na+].CCCCCCCCCCCCO[S]([O-])(=O)=O,C12H25NaO4S,S6218
21154,Methyl cinnamate,COC(=O)/C=C/C1=CC=CC=C1,C10H10O2,S6221
21155,Triethyl citrate,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,C12H20O7,S6223
21156,Methyl nicotinate,COC(=O)C1=CC=CN=C1,C7H7NO2,S6231
21157,Methylamine hydrochloride,Cl.CN,CH6ClN,S6232
21158,Tartaric acid,OC(C(O)C(O)=O)C(O)=O,C4H6O6,S6233
21159,DL-Tartaric acid,OC(C(O)C(O)=O)C(O)=O,C4H6O6,S2997
21160,D-(-)-Tartaric acid,OC(C(O)C(O)=O)C(O)=O,C4H6O6,S3134
21161,Pentadecanoic acid,CCCCCCCCCCCCCCC(O)=O,C15H30O2,S6234
21162,Sodium dehydroacetate,[Na+].CC(=O)C1=C([O-])C=C(C)OC1=O,C8H7NaO4,S6235
21163,L-Lactic acid,CC(O)C(O)=O,C3H6O3,S6250
21164,Terephthalic acid,OC(=O)C1=CC=C(C=C1)C(O)=O,C8H6O4,S6251
21165,N-Acetylglucosamine,CC(=O)NC(C=O)C(O)C(O)C(O)CO,C8H15NO6,S6257
21166,"1,2-Propanediol",CC(O)CO,C3H8O2,S6258
21167,Ammonium formate,NOC=O,CH5NO2,S6262
21168,Glycolic acid,OCC(O)=O,C2H4O3,S6272
21169,(−)-β-Pinene,CC1(C)C2CCC(=C)C1C2,C10H16,S6275
21170,Sodium Thiocyanate,[Na]SC#N,CNNaS,S6281
21171,Tetraethylammonium bromide,[Br-].CC[N+](CC)(CC)CC,C8H20BrN,S6284
21172,Chlorhexidine diacetate,CC(O)=O.CC(O)=O.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,C26H38Cl2N10O4,S6288
21173,Octanoic acid,CCCCCCCC(O)=O,C8H16O2,S6296
21174,N-Acetyl-L-tyrosine,CC(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,C11H13NO4,S6316
21175,5-Methoxytryptamine,COC1=CC2=C([NH]C=C2CCN)C=C1,C11H14N2O,S6324
21176,Ethyl maltol,CCC1=C(O)C(=O)C=CO1,C7H8O3,S6335
21177,D-Glucuronic acid,OC(C=O)C(O)C(O)C(O)C(O)=O,C6H10O7,S6343
21178,Glucosamine,NC(C=O)C(O)C(O)C(O)CO,C6H13NO5,S6400
21179,2-Aminoethanethiol,NCCS,C2H7NS,S6402
21180,Chloramine-T,CC1=CC=C(C=C1)[S](=O)(=O)N([Na])Cl,C7H7ClNNaO2S,S6403
21181,Salicylamide,NC(=O)C1=C(O)C=CC=C1,C7H7NO2,S6404
21182,Octisalate,CCCCC(CC)COC(=O)C1=C(O)C=CC=C1,C15H22O3,S6405
21183,Tulobuterol hydrochloride,Cl.CC(C)(C)NCC(O)C1=C(Cl)C=CC=C1,C12H19Cl2NO,S6407
21184,Zucapsaicin,COC1=C(O)C=CC(=C1)CNC(=O)CCCC\C=C/C(C)C,C18H27NO3,S6409
21185,Clemizole,ClC1=CC=C(C[N]2C(=NC3=C2C=CC=C3)CN4CCCC4)C=C1,C19H20ClN3,S6410
21186,Nimorazole,[O-][N+](=O)C1=CN=C[N]1CCN2CCOCC2,C9H14N4O3,S6411
21187,Diroximel Fumarate,COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O,C11H13NO6,S6421
21188,Cevimeline HCl hemihydrate,Cl.CC1OC2(CS1)CN3CCC2CC3,C10H18ClNOS.1/2H2O,S6432
21189,Udenafil,CCCOC1=CC=C(C=C1C2=NC(=O)C3=C(N2)C(=N[N]3C)CCC)[S](=O)(=O)NCCC4CCCN4C,C25H36N6O4S,S6433
21190,Mequitazine,C1CN2CCC1C(C2)CN3C4=C(SC5=C3C=CC=C5)C=CC=C4,C20H22N2S,S6435
21191,Talniflumate,FC(F)(F)C1=CC(=CC=C1)NC2=C(C=CC=N2)C(=O)OC3OC(=O)C4=C3C=CC=C4,C21H13F3N2O4,S6439
21192,Halazone,OC(=O)C1=CC=C(C=C1)[S](=O)(=O)N(Cl)Cl,C7H5Cl2NO4S,S6440
21193,Riboflavin Tetrabutyrate,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(CN1C2=C(C=C(C)C(=C2)C)N=C3C(=O)NC(=O)N=C13)OC(=O)CCC,C33H44N4O10,S6441
21194,Chlorphenesin,OCC(O)COC1=CC=C(Cl)C=C1,C9H11ClO3,S6442
21195,Chromium picolinate,[Cr+3]|1|2|3(|[O-]C(=O)C4=N|1C=CC=C4)(|[O-]C(=O)C5=N|2C=CC=C5)|[O-]C(=O)C6=N|3C=CC=C6,C18H12CrN3O6,S6443
21196,Triclocarban,ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(=C2)Cl)C=C1,C13H9Cl3N2O,S6444
21197,Carazolol,CC(C)NCC(O)COC1=CC=CC2=C1C3=C([NH]2)C=CC=C3,C18H22N2O2,S6447
21198,Ibuprofen piconol,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC2=NC=CC=C2,C19H23NO2,S6448
21199,Apronal,CC(C)C(CC=C)C(=O)NC(N)=O,C9H16N2O2,S6450
21200,Delavirdine mesylate,CC(C)NC1=CC=CN=C1N2CCN(CC2)C(=O)C3=CC4=C([NH]3)C=CC(=C4)N[S](C)(=O)=O.C[S](O)(=O)=O,C23H32N6O6S2,S6452
21201,Bicyclol,COC(=O)C1=CC(=C2OCOC2=C1C3=C4OCOC4=C(OC)C=C3CO)OC,C19H18O9,S6453
21202,Docosahexaenoic Acid,CC\C=C/C/C=C\C\C=C/C/C=C\C\C=C/C/C=C\CCC(O)=O,C22H32O2,S6454
21203,Clebopride malate,COC1=C(C=C(Cl)C(=C1)N)C(=O)NC2CC[NH+](CC2)CC3=CC=CC=C3.OC(CC(O)=O)C([O-])=O,C24H30ClN3O7,S6455
21204,Flurbiprofen Axetil,CC(OC(C)=O)OC(=O)C(C)C1=CC=C(C(=C1)F)C2=CC=CC=C2,C19H19FO4,S6457
21205,Nifurtimox,CC1C[S](=O)(=O)CCN1\N=C\C2=CC=C(O2)[N+]([O-])=O,C10H13N3O5S,S6459
21206,Permethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3,C21H20Cl2O3,S6461
21207,Amezinium (methylsulfate),COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2.CO[S]([O-])(=O)=O,C12H15N3O5S,S6462
21208,Tafamidis,OC(=O)C1=CC=C2N=C(OC2=C1)C3=CC(=CC(=C3)Cl)Cl,C14H7Cl2NO3,S6465
21209,Fosfluconazole,O[P](O)(=O)OC(C[N]1C=NC=N1)(C[N]2C=NC=N2)C3=C(F)C=C(F)C=C3,C13H13F2N6O4P,S6467
